100006,100002,3002,3002,0.15,>,Y,35200,3001,
100007,100002,3002,3002,-0.15,<,Y,35200,3001,
100008,100003,3002,3002,0.2,>,Y,35200,3001,
100009,100003,3002,3002,-0.2,<,Y,35200,3001,
101100,100100,3002,3002,0.02,>,Y,35200,3001,
102100,100100,3002,3002,-0.02,<,Y,35200,3001,
101101,100101,3002,3002,0.02,>,Y,35200,3000,
102101,100101,3002,3002,-0.02,<,Y,35200,3000,
101102,100102,3002,3002,0.02,>,Y,35200,3000,
102102,100102,3002,3002,-0.02,<,Y,35200,3000,
101103,100103,3002,3002,0.02,>,Y,35200,3000,
102103,100103,3002,3002,-0.02,<,Y,35200,3000,
101104,100104,3002,3002,0.02,>,Y,35200,3000,
102104,100104,3002,3002,-0.02,<,Y,35200,3000,
101105,100105,3002,3002,0.02,>,Y,35200,3000,
102105,100105,3002,3002,-0.02,<,Y,35200,3000,
101106,100106,3002,3002,0.02,>,Y,35200,3000,
102106,100106,3002,3002,-0.02,<,Y,35200,3000,
101107,100107,3002,3002,0.02,>,Y,35200,3000,
102107,100107,3002,3002,-0.02,<,Y,35200,3000,
101108,100108,3002,3002,0.02,>,Y,35200,3000,
102108,100108,3002,3002,-0.02,<,Y,35200,3000,
101109,100109,3002,3002,0.02,>,Y,35200,3000,
102109,100109,3002,3002,-0.02,<,Y,35200,3000,
101110,100110,3002,3002,0.02,>,Y,35200,3000,
102110,100110,3002,3002,-0.02,<,Y,35200,3000,
101111,100111,3002,3002,0.02,>,Y,35200,3000,
102111,100111,3002,3002,-0.02,<,Y,35200,3000,
101112,100112,3002,3002,0.02,>,Y,35200,3000,
102112,100112,3002,3002,-0.02,<,Y,35200,3000,
101113,100113,3002,3002,0.02,>,Y,35200,3000,
102113,100113,3002,3002,-0.02,<,Y,35200,3000,
101114,100114,3002,3002,0.02,>,Y,35200,3000,
102114,100114,3002,3002,-0.02,<,Y,35200,3000,
101115,100115,3002,3002,0.02,>,Y,35200,3000,
102115,100115,3002,3002,-0.02,<,Y,35200,3000,
101116,100116,3002,3002,0.02,>,Y,35200,3000,
102116,100116,3002,3002,-0.02,<,Y,35200,3000,
101117,100117,3002,3002,0.02,>,Y,35200,3000,
102117,100117,3002,3002,-0.02,<,Y,35200,3000,
101118,100118,3002,3002,0.02,>,Y,35200,3000,
102118,100118,3002,3002,-0.02,<,Y,35200,3000,
101119,100119,3002,3002,0.02,>,Y,35200,3000,
102119,100119,3002,3002,-0.02,<,Y,35200,3000,
101120,100120,3002,3002,0.02,>,Y,35200,3000,
102120,100120,3002,3002,-0.02,<,Y,35200,3000,
101121,100121,3002,3002,0.02,>,Y,35200,3000,
102121,100121,3002,3002,-0.02,<,Y,35200,3000,
101122,100122,3002,3002,0.02,>,Y,35200,3000,
102122,100122,3002,3002,-0.02,<,Y,35200,3000,
101123,100123,3002,3002,0.02,>,Y,35200,3000,
102123,100123,3002,3002,-0.02,<,Y,35200,3000,
101124,100124,3002,3002,0.02,>,Y,35200,3000,
102124,100124,3002,3002,-0.02,<,Y,35200,3000,
101125,100125,3002,3002,0.02,>,Y,35200,3000,
102125,100125,3002,3002,-0.02,<,Y,35200,3000,
101126,100126,3002,3002,0.02,>,Y,35200,3000,
102126,100126,3002,3002,-0.02,<,Y,35200,3000,
101127,100127,3002,3002,0.02,>,Y,35200,3000,
102127,100127,3002,3002,-0.02,<,Y,35200,3000,
101128,100128,3002,3002,0.02,>,Y,35200,3000,
102128,100128,3002,3002,-0.02,<,Y,35200,3000,
101129,100129,3002,3002,0.02,>,Y,35200,3000,
102129,100129,3002,3002,-0.02,<,Y,35200,3000,
101130,100130,3002,3002,0.02,>,Y,35200,3000,
102130,100130,3002,3002,-0.02,<,Y,35200,3000,
101131,100131,3002,3002,0.02,>,Y,35200,3000,
102131,100131,3002,3002,-0.02,<,Y,35200,3000,
101132,100132,3002,3002,0.02,>,Y,35200,3000,
102132,100132,3002,3002,-0.02,<,Y,35200,3000,
101133,100133,3002,3002,0.02,>,Y,35200,3000,
102133,100133,3002,3002,-0.02,<,Y,35200,3000,
101134,100134,3002,3002,0.02,>,Y,35200,3000,
102134,100134,3002,3002,-0.02,<,Y,35200,3000,
101135,100135,3002,3002,0.02,>,Y,35200,3000,
102135,100135,3002,3002,-0.02,<,Y,35200,3000,
101136,100136,3002,3002,0.02,>,Y,35200,3000,
102136,100136,3002,3002,-0.02,<,Y,35200,3000,
101137,100137,3002,3002,0.02,>,Y,35200,3000,
102137,100137,3002,3002,-0.02,<,Y,35200,3000,
101138,100138,3002,3002,0.02,>,Y,35200,3000,
102138,100138,3002,3002,-0.02,<,Y,35200,3000,
101139,100139,3002,3002,0.02,>,Y,35200,3000,
102139,100139,3002,3002,-0.02,<,Y,35200,3000,
101140,100140,3002,3002,0.02,>,Y,35200,3000,
102140,100140,3002,3002,-0.02,<,Y,35200,3000,
101141,100141,3002,3002,0.02,>,Y,35200,3000,
102141,100141,3002,3002,-0.02,<,Y,35200,3000,
101142,100142,3002,3002,0.02,>,Y,35200,3000,
102142,100142,3002,3002,-0.02,<,Y,35200,3000,
101143,100143,3002,3002,0.02,>,Y,35200,3000,
102143,100143,3002,3002,-0.02,<,Y,35200,3000,
101144,100144,3002,3002,0,!=,Y,35200,3000,
101145,100145,3002,3002,0,!=,Y,35200,3000,
101146,100146,3002,3002,0,!=,Y,35200,3000,
101147,100147,3002,3002,0,!=,Y,35200,3000,
101148,100148,3002,3002,0,!=,Y,35200,3000,
101149,100149,3002,3002,0,!=,Y,35200,3000,
101200,100200,3002,3002,0.02,>,Y,35200,3000,
102200,100200,3002,3002,-0.02,<,Y,35200,3000,
101201,100201,3002,3002,0.02,>,Y,35200,3000,
102201,100201,3002,3002,-0.02,<,Y,35200,3000,
101202,100202,3002,3002,0.02,>,Y,35200,3000,
102202,100202,3002,3002,-0.02,<,Y,35200,3000,
101203,100203,3002,3002,0.02,>,Y,35200,3000,
102203,100203,3002,3002,-0.02,<,Y,35200,3000,
101204,100204,3002,3002,0.02,>,Y,35200,3000,
102204,100204,3002,3002,-0.02,<,Y,35200,3000,
101205,100205,3002,3002,0.02,>,Y,35200,3000,
102205,100205,3002,3002,-0.02,<,Y,35200,3000,
101206,100206,3002,3002,0.02,>,Y,35200,3000,
102206,100206,3002,3002,-0.02,<,Y,35200,3000,
101207,100207,3002,3002,0.02,>,Y,35200,3000,
102207,100207,3002,3002,-0.02,<,Y,35200,3000,
101208,100208,3002,3002,0.02,>,Y,35200,3000,
102208,100208,3002,3002,-0.02,<,Y,35200,3000,
101209,100209,3002,3002,0.02,>,Y,35200,3000,
102209,100209,3002,3002,-0.02,<,Y,35200,3000,
101210,100210,3002,3002,0.02,>,Y,35200,3000,
102210,100210,3002,3002,-0.02,<,Y,35200,3000,
101230,100230,3002,3002,0.02,>,Y,35200,3000,
102230,100230,3002,3002,-0.02,<,Y,35200,3000,
101231,100231,3002,3002,0.02,>,Y,35200,3000,
102231,100231,3002,3002,-0.02,<,Y,35200,3000,
101232,100232,3002,3002,0.02,>,Y,35200,3000,
102232,100232,3002,3002,-0.02,<,Y,35200,3000,
101233,100233,3002,3002,0.02,>,Y,35200,3000,
102233,100233,3002,3002,-0.02,<,Y,35200,3000,
101234,100234,3002,3002,0.02,>,Y,35200,3000,
102234,100234,3002,3002,-0.02,<,Y,35200,3000,
101235,100235,3002,3002,0,!=,Y,35200,3000,
101240,100240,3002,3002,0.02,>,Y,35200,3000,
102240,100240,3002,3002,-0.02,<,Y,35200,3000,
101241,100241,3002,3002,0.02,>,Y,35200,3000,
102241,100241,3002,3002,-0.02,<,Y,35200,3000,
101242,100242,3002,3002,0.02,>,Y,35200,3000,
102242,100242,3002,3002,-0.02,<,Y,35200,3000,
101243,100243,3002,3002,0.02,>,Y,35200,3000,
102243,100243,3002,3002,-0.02,<,Y,35200,3000,
101244,100244,3002,3002,0.02,>,Y,35200,3000,
102244,100244,3002,3002,-0.02,<,Y,35200,3000,
101245,100245,3002,3002,0.02,>,Y,35200,3000,
102245,100245,3002,3002,-0.02,<,Y,35200,3000,
101246,100246,3002,3002,0.02,>,Y,35200,3000,
102246,100246,3002,3002,-0.02,<,Y,35200,3000,
101247,100247,3002,3002,0.02,>,Y,35200,3000,
102247,100247,3002,3002,-0.02,<,Y,35200,3000,
101248,100248,3002,3002,0.02,>,Y,35200,3000,
102248,100248,3002,3002,-0.02,<,Y,35200,3000,
102100,100100,3002,3002,-0.02,<,Y,35200,3001,
102101,100101,3002,3002,-0.02,<,Y,35200,3000,
102102,100102,3002,3002,-0.02,<,Y,35200,3000,
102103,100103,3002,3002,-0.02,<,Y,35200,3000,
102104,100104,3002,3002,-0.02,<,Y,35200,3000,
102105,100105,3002,3002,-0.02,<,Y,35200,3000,
102106,100106,3002,3002,-0.02,<,Y,35200,3000,
102107,100107,3002,3002,-0.02,<,Y,35200,3000,
102108,100108,3002,3002,-0.02,<,Y,35200,3000,
102109,100109,3002,3002,-0.02,<,Y,35200,3000,
102110,100110,3002,3002,-0.02,<,Y,35200,3000,
102111,100111,3002,3002,-0.02,<,Y,35200,3000,
102112,100112,3002,3002,-0.02,<,Y,35200,3000,
102113,100113,3002,3002,-0.02,<,Y,35200,3000,
102114,100114,3002,3002,-0.02,<,Y,35200,3000,
102115,100115,3002,3002,-0.02,<,Y,35200,3000,
102116,100116,3002,3002,-0.02,<,Y,35200,3000,
102117,100117,3002,3002,-0.02,<,Y,35200,3000,
102118,100118,3002,3002,-0.02,<,Y,35200,3000,
102119,100119,3002,3002,-0.02,<,Y,35200,3000,
102120,100120,3002,3002,-0.02,<,Y,35200,3000,
102121,100121,3002,3002,-0.02,<,Y,35200,3000,
102122,100122,3002,3002,-0.02,<,Y,35200,3000,
102123,100123,3002,3002,-0.02,<,Y,35200,3000,
102124,100124,3002,3002,-0.02,<,Y,35200,3000,
102125,100125,3002,3002,-0.02,<,Y,35200,3000,
102126,100126,3002,3002,-0.02,<,Y,35200,3000,
102127,100127,3002,3002,-0.02,<,Y,35200,3000,
102128,100128,3002,3002,-0.02,<,Y,35200,3000,
102129,100129,3002,3002,-0.02,<,Y,35200,3000,
102130,100130,3002,3002,-0.02,<,Y,35200,3000,
102131,100131,3002,3002,-0.02,<,Y,35200,3000,
102132,100132,3002,3002,-0.02,<,Y,35200,3000,
102133,100133,3002,3002,-0.02,<,Y,35200,3000,
102134,100134,3002,3002,-0.02,<,Y,35200,3000,
102135,100135,3002,3002,-0.02,<,Y,35200,3000,
102136,100136,3002,3002,-0.02,<,Y,35200,3000,
102137,100137,3002,3002,-0.02,<,Y,35200,3000,
102138,100138,3002,3002,-0.02,<,Y,35200,3000,
102139,100139,3002,3002,-0.02,<,Y,35200,3000,
102140,100140,3002,3002,-0.02,<,Y,35200,3000,
102141,100141,3002,3002,-0.02,<,Y,35200,3000,
102142,100142,3002,3002,-0.02,<,Y,35200,3000,
102143,100143,3002,3002,-0.02,<,Y,35200,3000,
102200,100200,3002,3002,-0.02,<,Y,35200,3000,
102201,100201,3002,3002,-0.02,<,Y,35200,3000,
102202,100202,3002,3002,-0.02,<,Y,35200,3000,
102203,100203,3002,3002,-0.02,<,Y,35200,3000,
102204,100204,3002,3002,-0.02,<,Y,35200,3000,
102205,100205,3002,3002,-0.02,<,Y,35200,3000,
102206,100206,3002,3002,-0.02,<,Y,35200,3000,
102207,100207,3002,3002,-0.02,<,Y,35200,3000,
102208,100208,3002,3002,-0.02,<,Y,35200,3000,
102209,100209,3002,3002,-0.02,<,Y,35200,3000,
102210,100210,3002,3002,-0.02,<,Y,35200,3000,
102230,100230,3002,3002,-0.02,<,Y,35200,3000,
102231,100231,3002,3002,-0.02,<,Y,35200,3000,
102232,100232,3002,3002,-0.02,<,Y,35200,3000,
102233,100233,3002,3002,-0.02,<,Y,35200,3000,
102234,100234,3002,3002,-0.02,<,Y,35200,3000,
102240,100240,3002,3002,-0.02,<,Y,35200,3000,
102241,100241,3002,3002,-0.02,<,Y,35200,3000,
102242,100242,3002,3002,-0.02,<,Y,35200,3000,
102243,100243,3002,3002,-0.02,<,Y,35200,3000,
102244,100244,3002,3002,-0.02,<,Y,35200,3000,
102245,100245,3002,3002,-0.02,<,Y,35200,3000,
102246,100246,3002,3002,-0.02,<,Y,35200,3000,
102247,100247,3002,3002,-0.02,<,Y,35200,3000,
102248,100248,3002,3002,-0.02,<,Y,35200,3000,
101266,100266,3002,3002,0.02,>,Y,35200,3000,
102266,100266,3002,3002,-0.02,<,Y,35200,3000,
101267,100267,3002,3002,0.02,>,Y,35200,3000,
102267,100267,3002,3002,-0.02,<,Y,35200,3000,
101268,100268,3002,3002,0.02,>,Y,35200,3000,
102268,100268,3002,3002,-0.02,<,Y,35200,3000,
101269,100269,3002,3002,0.02,>,Y,35200,3000,
102269,100269,3002,3002,-0.02,<,Y,35200,3000,
101270,100270,3002,3002,0.02,>,Y,35200,3000,
102270,100270,3002,3002,-0.02,<,Y,35200,3000,
101271,100271,3002,3002,0.02,>,Y,35200,3000,
102271,100271,3002,3002,-0.02,<,Y,35200,3000,
101272,100272,3002,3002,0.02,>,Y,35200,3000,
102272,100272,3002,3002,-0.02,<,Y,35200,3000,
101273,100273,3002,3002,0.02,>,Y,35200,3000,
102273,100273,3002,3002,-0.02,<,Y,35200,3000,
101274,100274,3002,3002,0.02,>,Y,35200,3000,
102274,100274,3002,3002,-0.02,<,Y,35200,3000,
101275,100275,3002,3002,0.02,>,Y,35200,3000,
102275,100275,3002,3002,-0.02,<,Y,35200,3000,
101300,100300,3002,3002,0.02,>,Y,35200,3000,
102300,100300,3002,3002,-0.02,<,Y,35200,3000,
101301,100301,3002,3002,0.02,>,Y,35200,3000,
102301,100301,3002,3002,-0.02,<,Y,35200,3000,
101302,100302,3002,3002,0.02,>,Y,35200,3000,
102302,100302,3002,3002,-0.02,<,Y,35200,3000,
101303,100303,3002,3002,0.02,>,Y,35200,3000,
102303,100303,3002,3002,-0.02,<,Y,35200,3000,
101304,100304,3002,3002,0.02,>,Y,35200,3000,
102304,100304,3002,3002,-0.02,<,Y,35200,3000,
101305,100305,3002,3002,0.02,>,Y,35200,3000,
102305,100305,3002,3002,-0.02,<,Y,35200,3000,
101306,100306,3002,3002,0.02,>,Y,35200,3000,
102306,100306,3002,3002,-0.02,<,Y,35200,3000,
101307,100307,3002,3002,0.02,>,Y,35200,3000,
102307,100307,3002,3002,-0.02,<,Y,35200,3000,
101308,100308,3002,3002,0.02,>,Y,35200,3000,
102308,100308,3002,3002,-0.02,<,Y,35200,3000,
101309,100309,3002,3002,0.02,>,Y,35200,3000,
102309,100309,3002,3002,-0.02,<,Y,35200,3000,
101310,100310,3002,3002,0.02,>,Y,35200,3000,
102310,100310,3002,3002,-0.02,<,Y,35200,3000,
101311,100311,3002,3002,0.02,>,Y,35200,3000,
102311,100311,3002,3002,-0.02,<,Y,35200,3000,
101312,100312,3002,3002,0.02,>,Y,35200,3000,
102312,100312,3002,3002,-0.02,<,Y,35200,3000,
101313,100313,3002,3002,0.02,>,Y,35200,3000,
102313,100313,3002,3002,-0.02,<,Y,35200,3000,
101314,100314,3002,3002,0.02,>,Y,35200,3000,
102314,100314,3002,3002,-0.02,<,Y,35200,3000,
101315,100315,3002,3002,0.02,>,Y,35200,3000,
102315,100315,3002,3002,-0.02,<,Y,35200,3000,
101316,100316,3002,3002,0.02,>,Y,35200,3000,
102316,100316,3002,3002,-0.02,<,Y,35200,3000,
101317,100317,3002,3002,0.02,>,Y,35200,3000,
102317,100317,3002,3002,-0.02,<,Y,35200,3000,
101318,100318,3002,3002,0.02,>,Y,35200,3000,
102318,100318,3002,3002,-0.02,<,Y,35200,3000,
101319,100319,3002,3002,0.02,>,Y,35200,3000,
102319,100319,3002,3002,-0.02,<,Y,35200,3000,
101320,100320,3002,3002,0.02,>,Y,35200,3000,
102320,100320,3002,3002,-0.02,<,Y,35200,3000,
101321,100321,3002,3002,0.02,>,Y,35200,3000,
102321,100321,3002,3002,-0.02,<,Y,35200,3000,
101322,100322,3002,3002,0.02,>,Y,35200,3000,
102322,100322,3002,3002,-0.02,<,Y,35200,3000,
101323,100323,3002,3002,0.02,>,Y,35200,3000,
102323,100323,3002,3002,-0.02,<,Y,35200,3000,
101324,100324,3002,3002,0.02,>,Y,35200,3000,
102324,100324,3002,3002,-0.02,<,Y,35200,3000,
101325,100325,3002,3002,0.02,>,Y,35200,3000,
102325,100325,3002,3002,-0.02,<,Y,35200,3000,
101326,100326,3002,3002,0.02,>,Y,35200,3000,
102326,100326,3002,3002,-0.02,<,Y,35200,3000,
101327,100327,3002,3002,0.02,>,Y,35200,3000,
102327,100327,3002,3002,-0.02,<,Y,35200,3000,
101328,100328,3002,3002,0.02,>,Y,35200,3000,
102328,100328,3002,3002,-0.02,<,Y,35200,3000,
101329,100329,3002,3002,0.02,>,Y,35200,3000,
102329,100329,3002,3002,-0.02,<,Y,35200,3000,
101330,100330,3002,3002,0.02,>,Y,35200,3000,
102330,100330,3002,3002,-0.02,<,Y,35200,3000,
101331,100331,3002,3002,0.02,>,Y,35200,3000,
102331,100331,3002,3002,-0.02,<,Y,35200,3000,
101332,100332,3002,3002,0.02,>,Y,35200,3000,
102332,100332,3002,3002,-0.02,<,Y,35200,3000,
101333,100333,3002,3002,0.02,>,Y,35200,3000,
102333,100333,3002,3002,-0.02,<,Y,35200,3000,
101334,100334,3002,3002,0.02,>,Y,35200,3000,
102334,100334,3002,3002,-0.02,<,Y,35200,3000,
101335,100335,3002,3002,0.02,>,Y,35200,3000,
102335,100335,3002,3002,-0.02,<,Y,35200,3000,
101336,100336,3002,3002,0.02,>,Y,35200,3000,
102336,100336,3002,3002,-0.02,<,Y,35200,3000,
101337,100337,3002,3002,0.02,>,Y,35200,3000,
102337,100337,3002,3002,-0.02,<,Y,35200,3000,
101338,100338,3002,3002,0.02,>,Y,35200,3000,
102338,100338,3002,3002,-0.02,<,Y,35200,3000,
101339,100339,3002,3002,0.02,>,Y,35200,3000,
102339,100339,3002,3002,-0.02,<,Y,35200,3000,
101340,100340,3002,3002,0.02,>,Y,35200,3000,
102340,100340,3002,3002,-0.02,<,Y,35200,3000,
101341,100341,3002,3002,0.02,>,Y,35200,3000,
102341,100341,3002,3002,-0.02,<,Y,35200,3000,
101342,100342,3002,3002,0.02,>,Y,35200,3000,
102342,100342,3002,3002,-0.02,<,Y,35200,3000,
101343,100343,3002,3002,0.02,>,Y,35200,3000,
102343,100343,3002,3002,-0.02,<,Y,35200,3000,
101344,100344,3002,3002,0.02,>,Y,35200,3000,
102344,100344,3002,3002,-0.02,<,Y,35200,3000,
101345,100345,3002,3002,0.02,>,Y,35200,3000,
102345,100345,3002,3002,-0.02,<,Y,35200,3000,
101346,100346,3002,3002,0.02,>,Y,35200,3000,
102346,100346,3002,3002,-0.02,<,Y,35200,3000,
101347,100347,3002,3002,0.02,>,Y,35200,3000,
102347,100347,3002,3002,-0.02,<,Y,35200,3000,
101401,100401,3002,3002,0.02,>,Y,35200,3001,
102401,100401,3002,3002,-0.02,<,Y,35200,3001,
101402,100402,3002,3002,0.02,>,Y,35200,3001,
102402,100402,3002,3002,-0.02,<,Y,35200,3001,
101403,100403,3002,3002,0.02,>,Y,35200,3001,
102403,100403,3002,3002,-0.02,<,Y,35200,3001,
101404,100404,3002,3002,0.02,>,Y,35200,3001,
102404,100404,3002,3002,-0.02,<,Y,35200,3001,
101405,100405,3002,3002,0.02,>,Y,35200,3001,
102405,100405,3002,3002,-0.02,<,Y,35200,3001,
101406,100406,3002,3002,0.02,>,Y,35200,3001,
102406,100406,3002,3002,-0.02,<,Y,35200,3001,
101407,100407,3002,3002,0.02,>,Y,35200,3001,
102407,100407,3002,3002,-0.02,<,Y,35200,3001,
101408,100408,3002,3002,0.02,>,Y,35200,3001,
102408,100408,3002,3002,-0.02,<,Y,35200,3001,
101409,100409,3002,3002,0.02,>,Y,35200,3001,
102409,100409,3002,3002,-0.02,<,Y,35200,3001,
101410,100410,3002,3002,0.02,>,Y,35200,3001,
102410,100410,3002,3002,-0.02,<,Y,35200,3001,
101411,100411,3002,3002,0.02,>,Y,35200,3001,
102411,100411,3002,3002,-0.02,<,Y,35200,3001,
101412,100412,3002,3002,0.02,>,Y,35200,3001,
102412,100412,3002,3002,-0.02,<,Y,35200,3001,
101413,100413,3002,3002,0.02,>,Y,35200,3001,
102413,100413,3002,3002,-0.02,<,Y,35200,3001,
101414,100414,3002,3002,0.02,>,Y,35200,3001,
102414,100414,3002,3002,-0.02,<,Y,35200,3001,
101415,100415,3002,3002,0.02,>,Y,35200,3001,
102415,100415,3002,3002,-0.02,<,Y,35200,3001,
101416,100416,3002,3002,0.02,>,Y,35200,3001,
102416,100416,3002,3002,-0.02,<,Y,35200,3001,
101417,100417,3002,3002,0.02,>,Y,35200,3001,
102417,100417,3002,3002,-0.02,<,Y,35200,3001,
101418,100418,3002,3002,0.02,>,Y,35200,3001,
102418,100418,3002,3002,-0.02,<,Y,35200,3001,
101419,100419,3002,3002,0.02,>,Y,35200,3001,
102419,100419,3002,3002,-0.02,<,Y,35200,3001,
101420,100420,3002,3002,0.02,>,Y,35200,3001,
102420,100420,3002,3002,-0.02,<,Y,35200,3001,
101421,100421,3002,3002,0.02,>,Y,35200,3001,
102421,100421,3002,3002,-0.02,<,Y,35200,3001,
101422,100422,3002,3002,0.02,>,Y,35200,3001,
102422,100422,3002,3002,-0.02,<,Y,35200,3001,
101423,100423,3002,3002,0.02,>,Y,35200,3001,
102423,100423,3002,3002,-0.02,<,Y,35200,3001,
101424,100424,3002,3002,0.02,>,Y,35200,3001,
102424,100424,3002,3002,-0.02,<,Y,35200,3001,
101425,100425,3002,3002,0.02,>,Y,35200,3001,
102425,100425,3002,3002,-0.02,<,Y,35200,3001,
101426,100426,3002,3002,0.02,>,Y,35200,3001,
102426,100426,3002,3002,-0.02,<,Y,35200,3001,
101427,100427,3002,3002,0.02,>,Y,35200,3001,
102427,100427,3002,3002,-0.02,<,Y,35200,3001,
101428,100428,3002,3002,0.02,>,Y,35200,3001,
102428,100428,3002,3002,-0.02,<,Y,35200,3001,
101429,100429,3002,3002,0.02,>,Y,35200,3001,
102429,100429,3002,3002,-0.02,<,Y,35200,3001,
101430,100430,3002,3002,0.02,>,Y,35200,3001,
102430,100430,3002,3002,-0.02,<,Y,35200,3001,
101431,100431,3002,3002,0.02,>,Y,35200,3001,
102431,100431,3002,3002,-0.02,<,Y,35200,3001,
101432,100432,3002,3002,0.02,>,Y,35200,3001,
102432,100432,3002,3002,-0.02,<,Y,35200,3001,
101433,100433,3002,3002,0,!=,Y,35200,3000,
101434,100434,3002,3002,0,!=,Y,35200,3000,
111001,101001,3002,3002,0.02,>,Y,35200,3000,
121001,101001,3002,3002,-0.02,<,Y,35200,3000,
111002,101002,3002,3002,0.02,>,Y,35200,3000,
121002,101002,3002,3002,-0.02,<,Y,35200,3000,
111003,101003,3002,3002,0.02,>,Y,35200,3000,
121003,101003,3002,3002,-0.02,<,Y,35200,3000,
111004,101004,3002,3002,0.02,>,Y,35200,3000,
121004,101004,3002,3002,-0.02,<,Y,35200,3000,
111005,101005,3002,3002,0.02,>,Y,35200,3000,
121005,101005,3002,3002,-0.02,<,Y,35200,3000,
111006,101006,3002,3002,0.02,>,Y,35200,3000,
121006,101006,3002,3002,-0.02,<,Y,35200,3000,
111007,101007,3002,3002,0.02,>,Y,35200,3000,
121007,101007,3002,3002,-0.02,<,Y,35200,3000,
111008,101008,3002,3002,0.02,>,Y,35200,3000,
121008,101008,3002,3002,-0.02,<,Y,35200,3000,
111009,101009,3002,3002,0.02,>,Y,35200,3000,
121009,101009,3002,3002,-0.02,<,Y,35200,3000,
111010,101010,3002,3002,0.02,>,Y,35200,3000,
121010,101010,3002,3002,-0.02,<,Y,35200,3000,
111011,101011,3002,3002,0.02,>,Y,35200,3000,
121011,101011,3002,3002,-0.02,<,Y,35200,3000,
111012,101012,3002,3002,0.02,>,Y,35200,3000,
121012,101012,3002,3002,-0.02,<,Y,35200,3000,
111013,101013,3002,3002,0.02,>,Y,35200,3000,
121013,101013,3002,3002,-0.02,<,Y,35200,3000,
111014,101014,3002,3002,0.02,>,Y,35200,3000,
121014,101014,3002,3002,-0.02,<,Y,35200,3000,
111015,101015,3002,3002,0.02,>,Y,35200,3000,
121015,101015,3002,3002,-0.02,<,Y,35200,3000,
111016,101016,3002,3002,0.02,>,Y,35200,3000,
121016,101016,3002,3002,-0.02,<,Y,35200,3000,
111017,101017,3002,3002,0.02,>,Y,35200,3000,
121017,101017,3002,3002,-0.02,<,Y,35200,3000,
111018,101018,3002,3002,0.02,>,Y,35200,3000,
121018,101018,3002,3002,-0.02,<,Y,35200,3000,
111019,101019,3002,3002,0.02,>,Y,35200,3000,
121019,101019,3002,3002,-0.02,<,Y,35200,3000,
111020,101020,3002,3002,0.02,>,Y,35200,3000,
121020,101020,3002,3002,-0.02,<,Y,35200,3000,
111021,101021,3002,3002,0.02,>,Y,35200,3000,
121021,101021,3002,3002,-0.02,<,Y,35200,3000,
111022,101022,3002,3002,0.02,>,Y,35200,3000,
121022,101022,3002,3002,-0.02,<,Y,35200,3000,
111023,101023,3002,3002,0.02,>,Y,35200,3000,
121023,101023,3002,3002,-0.02,<,Y,35200,3000,
111024,101024,3002,3002,0.02,>,Y,35200,3000,
121024,101024,3002,3002,-0.02,<,Y,35200,3000,
111025,101025,3002,3002,0.02,>,Y,35200,3000,
121025,101025,3002,3002,-0.02,<,Y,35200,3000,
111026,101026,3002,3002,0.02,>,Y,35200,3000,
121026,101026,3002,3002,-0.02,<,Y,35200,3000,
111027,101027,3002,3002,0.02,>,Y,35200,3000,
121027,101027,3002,3002,-0.02,<,Y,35200,3000,
111028,101028,3002,3002,0.02,>,Y,35200,3000,
121028,101028,3002,3002,-0.02,<,Y,35200,3000,
111029,101029,3002,3002,0.02,>,Y,35200,3000,
121029,101029,3002,3002,-0.02,<,Y,35200,3000,
111030,101030,3002,3002,0.02,>,Y,35200,3000,
121030,101030,3002,3002,-0.02,<,Y,35200,3000,
111031,101031,3002,3002,0.02,>,Y,35200,3000,
121031,101031,3002,3002,-0.02,<,Y,35200,3000,
111032,101032,3002,3002,0.02,>,Y,35200,3000,
121032,101032,3002,3002,-0.02,<,Y,35200,3000,
111033,101033,3002,3002,0.02,>,Y,35200,3000,
